title,vqq_score,need_vip,cast,play_amt,vqq_play_link,img_link
黑暗边缘,8.0,True,主演：梅尔·吉布森 雷·温斯顿 丹尼·赫斯顿 博亚娜·诺瓦科维奇,567万,"<a href=""https://v.qq.com/x/cover/9kbmtvxhrti0dd9.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/9kbmtvxhrti0dd9t1444774472.jpg/220"">"
无形的战线,8.0,True,主演：张平 吕班 张琪 姚向黎,81万,"<a href=""https://v.qq.com/x/cover/g60nnzte56x34jt.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/g60nnzte56x34jt1548985508/220"">"
在水一方,8.0,True,主演：林青霞 秦汉 恬妞 谷名伦,160万,"<a href=""https://v.qq.com/x/cover/5hjep9r09h34qyo.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/5hjep9r09h34qyo1550542362/220"">"
西小河的夏天,8.0,True,主演：张颂文 谭卓 顾宝明 董晴 荣梓杉,7178万,"<a href=""https://v.qq.com/x/cover/cq88y54kd9gkiyb.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/cq88y54kd9gkiyb1530079820/220"">"
红粉动江湖,8.0,True,主演：朱铁和 米雪 陈观泰 鲁俊谷 林秀君,330万,"<a href=""https://v.qq.com/x/cover/ird3sqn4ph8pgs0.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/ird3sqn4ph8pgs01548818646/220"">"
陆阿采与黄飞鸿,8.0,True,主演：刘家辉 陈观泰 汪禹 李丽丽,168万,"<a href=""https://v.qq.com/x/cover/qi74lbkpbmmw6fd.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/qi74lbkpbmmw6fd1542192498/220"">"
遥远的天熊山,8.0,True,主演：范春霞 闫婕 李洋 王小毅,31万,"<a href=""https://v.qq.com/x/cover/ohd3tfuottb5r7q.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/ohd3tfuottb5r7q1524101762/220"">"
超人归来,8.0,True,主演：布兰登·罗斯 凯文·史派西 凯特·波茨沃斯,534万,"<a href=""https://v.qq.com/x/cover/ahb2n3kymwj15zn.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/ahb2n3kymwj15znt1444784186.jpg/220"">"
极限特工2,8.0,True,主演：艾斯·库珀 艾勒比 斯科特·斯比德曼 威廉·达福 塞缪尔·杰克逊,3121万,"<a href=""https://v.qq.com/x/cover/x6soep7wq53j8ym.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/x6soep7wq53j8ymt1444931173.jpg/220"">"
义本无言,8.0,True,主演：周润发 柯俊雄 李修贤 林威 成奎安,837万,"<a href=""https://v.qq.com/x/cover/2y5ervbfipir536.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/2y5ervbfipir5361542194822/220"">"
芭芭拉,8.0,False,主演：马修·阿马立克 珍妮·巴利巴尔,23万,"<a href=""https://v.qq.com/x/cover/31xjoopp831cnbw.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/31xjoopp831cnbw1554945552/220"">"
打工狂想曲,8.0,True,主演：张国强 王祖贤 郑浩南 郑裕玲 林保怡,215万,"<a href=""https://v.qq.com/x/cover/i7g730dx13ati0s.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/i7g730dx13ati0s1525423358/220"">"
淘气包马小跳,8.0,True,主演：方子哥 张世 吴磊,14万,"<a href=""https://v.qq.com/x/cover/fzgy0ttk41lgynb.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/fzgy0ttk41lgynbt1444842946.jpg/220"">"
格林兄弟,8.0,True,主演：马特·达蒙 希斯·莱杰 莫妮卡·贝鲁奇 安妮卡·莫雅翰 彼得·斯特曼 罗杰·阿什顿·格里菲斯,421万,"<a href=""https://v.qq.com/x/cover/p5v3mt49s1wuw44.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/p5v3mt49s1wuw44t1444949819.jpg/220"">"
彗星的轨迹,8.0,False,主演：埃米·罗森 贾斯汀·朗 艾里克·温特,10万,"<a href=""https://v.qq.com/x/cover/h2no00zyfi0vsfe.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/h2no00zyfi0vsfe1528104168/220"">"
守望者：罪恶迷途,8.0,True,主演：任达华 张静初 黄圣依 郝蕾 余少群,262万,"<a href=""https://v.qq.com/x/cover/00eb14bie6d3veo.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/00eb14bie6d3veot1444785318.jpg/220"">"
赤胆情,8.0,True,主演：李修贤 郑裕玲 林威 王小凤,350万,"<a href=""https://v.qq.com/x/cover/7j67c4e48zmrjel.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/7j67c4e48zmrjelt1455849026.jpg/220"">"
阿福哥的桃花运,8.0,False,主演：毛永明 夏菁 凌云 孙海虹,6万,"<a href=""https://v.qq.com/x/cover/m65ljbf93wlmwaw.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/m65ljbf93wlmwawt1464874317.jpg/220"">"
人山人海,8.0,False,主演：陈建斌 陶虹 吴秀波,456万,"<a href=""https://v.qq.com/x/cover/27dyhp3aqpll653.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/27dyhp3aqpll6531554782954/220"">"
玛丽的激情,8.0,True,主演：比吉特·约尔特·索伦森 琳恩·玛丽亚·克里斯滕森 斯维尔·古德纳松 Tommy Kenter 斯瓦利尔·古德纳松,6万,"<a href=""https://v.qq.com/x/cover/izxu27elsxufphl.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/izxu27elsxufphlt1463914893.jpg/220"">"
吝啬鬼,8.0,False,主演：丹尼·伯恩 Laurence Arné,130万,"<a href=""https://v.qq.com/x/cover/kk3geh82492qw59.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/kk3geh82492qw591497491900/220"">"
铁道卫士,8.0,True,主演：周文彬 印质明 王延盛 宋雪娟 张巨光,155万,"<a href=""https://v.qq.com/x/cover/8gw3uswncneb9l2.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/8gw3uswncneb9l21548911428/220"">"
第二扇窗,8.0,False,主演：村上虹郎 吉永淳 杉本哲太 松田美由纪,270万,"<a href=""https://v.qq.com/x/cover/beoiizlm4a1hkex.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/beoiizlm4a1hkex1555311416/220"">"
蝙蝠侠：致命玩笑,8.0,True,犯罪小丑王子的起源故事,335万,"<a href=""https://v.qq.com/x/cover/1tva81rkpm1m729.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/1tva81rkpm1m729t1470018623.jpg/220"">"
群莺乱舞,8.0,True,主演：郑少秋 关之琳 利智 刘嘉玲 王小凤,372万,"<a href=""https://v.qq.com/x/cover/7yuraxwpytucuvd.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/7yuraxwpytucuvd1523690110/220"">"
蜜蜂总动员,8.0,False,主演：杰瑞·宋飞 蕾妮·齐薇格 马修·布罗德里克 约翰·古德曼 克里斯·洛克,213万,"<a href=""https://v.qq.com/x/cover/0yit784v3u6k93t.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/0yit784v3u6k93tt1468231237.jpg/220"">"
关灯后,8.0,True,主演：泰莉莎·帕尔墨 加布里埃尔·贝特曼 亚历山大·蒂珀希亚 玛丽亚·贝罗,2173万,"<a href=""https://v.qq.com/x/cover/qb6dyfk3pyhoblo.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/qb6dyfk3pyhoblo1554887474/220"">"
顽固份子,8.0,False,主演：马提亚斯·修奈尔 芭芭拉·萨拉菲安 克里斯·卡彭斯,73万,"<a href=""https://v.qq.com/x/cover/sg1j0nytxnb0c8k.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/sg1j0nytxnb0c8kt1444984460.jpg/220"">"
如何众叛亲离,8.0,True,主演：克尔斯滕·邓斯特 西蒙·佩吉 梅根·福克斯,595万,"<a href=""https://v.qq.com/x/cover/3p8wjo9tux61qrh.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/3p8wjo9tux61qrht1444824619.jpg/220"">"
小鱼,8.0,True,主演：山姆·内尔 雨果·维文 马丁·亨德森,130万,"<a href=""https://v.qq.com/x/cover/ous6gp4mluxcl70.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/ous6gp4mluxcl701508378783/220"">"
乐高超级英雄：正义联盟之冲出哥谭市,8.0,True,蝙蝠一不在 小丑就发威,213万,"<a href=""https://v.qq.com/x/cover/16h7ql1erxc73zz.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/16h7ql1erxc73zzt1465801238.jpg/220"">"
无冕霸王,8.0,True,主演：亨弗莱·鲍嘉 罗德·斯泰格尔 简·斯特林,5万,"<a href=""https://v.qq.com/x/cover/wvv86tssarwgomp.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/wvv86tssarwgompt1464665584.jpg/220"">"
葛洛莉亚,8.0,True,主演：宝琳娜·加西亚 塞吉奥·赫尔南德兹 寇卡·瓜兹尼 迭戈·方提西拉,18万,"<a href=""https://v.qq.com/x/cover/b0yzk0n4ret7r8e.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/b0yzk0n4ret7r8e1555058780/220"">"
青年进行曲,8.0,False,主演：施超 胡萍 童月娟,4万,"<a href=""https://v.qq.com/x/cover/krbs2duogv9ugrf.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/krbs2duogv9ugrf1550803061/220"">"
走私者,8.0,True,主演：妻夫木聪 永濑正敏 松雪泰子 满岛光,433万,"<a href=""https://v.qq.com/x/cover/yucbu138w4yojih.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/yucbu138w4yojih1479805600/220"">"
颤栗时刻,8.0,True,主演：安吉拉·琼斯 威廉·鲍德温 Bruce Ramsay 洛伊丝·奇利斯 巴里·柯宾,18万,"<a href=""https://v.qq.com/x/cover/7huciphf3hvwydq.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/7huciphf3hvwydqt1444752415.jpg/220"">"
婚礼歌手,8.0,True,主演：亚当·桑德勒 德鲁·巴里摩尔 克里斯蒂娜·泰勒 艾伦·卡瓦特,16万,"<a href=""https://v.qq.com/x/cover/lnezzv720279sqg.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/lnezzv720279sqgt1463891552.jpg/220"">"
大象菩提,8.0,True,催泪！被放弃的大象,21万,"<a href=""https://v.qq.com/x/cover/dqy6n284td8u6sv.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/dqy6n284td8u6sv1496997984/220"">"
双胞胎历险记,8.0,False,主演：亚历克斯·安克吕罗 哈维尔·古铁雷斯,61万,"<a href=""https://v.qq.com/x/cover/4fyii2mx12tqrfi.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/4fyii2mx12tqrfit1460536232.jpg/220"">"
蛙人海底战,8.0,True,主演：达纳·安德鲁斯 杰弗里·亨特 罗伯特·瓦格纳,75万,"<a href=""https://v.qq.com/x/cover/gk5yffavh3y4nag.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/gk5yffavh3y4nagt1463654036.jpg/220"">"
剑客,8.0,True,主演：连比特·乌尔夫萨克 马特·阿万迪 基里尔·卡罗 皮尔特·卡尔达 莉萨·科佩尔,24万,"<a href=""https://v.qq.com/x/cover/oephjtl3xfl8fva.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/oephjtl3xfl8fva1525743102/220"">"
月亮的秘密,8.0,True,主演：李绮虹 李嘉欣 范文芳 吴大维,242万,"<a href=""https://v.qq.com/x/cover/fhsi4niivf5chbg.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/fhsi4niivf5chbg1481609036/220"">"
寻找艾米,8.0,True,主演：本·阿弗莱克 杰森·李 乔伊·劳伦·亚当斯,5万,"<a href=""https://v.qq.com/x/cover/2r0x7hn4uska6nz.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/2r0x7hn4uska6nzt1444814498.jpg/220"">"
警察,8.0,True,主演：查理·卓别林 艾德娜·珀薇安丝 韦斯利·鲁格尔斯 John Rand,71万,"<a href=""https://v.qq.com/x/cover/am8232xwj4tmxvo.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/am8232xwj4tmxvo1484811726/220"">"
老爸训练日,8.0,True,主演：马努·佩埃特 奥黛丽·拉米,19万,"<a href=""https://v.qq.com/x/cover/t5aks68os5kxnqa.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/t5aks68os5kxnqa1490841177/220"">"
潜伏者,8.0,True,主演：布莱恩·科兰斯顿 黛安·克鲁格 本杰明·布拉特 埃琳纳·安娜亚 约翰·雷吉扎莫,1933万,"<a href=""https://v.qq.com/x/cover/nrauokci5fcztse.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/nrauokci5fcztse1556010089/220"">"
藩篱,8.0,True,主演：丹泽尔·华盛顿 维奥拉·戴维斯 麦凯尔泰·威廉逊 拉塞尔·霍斯比,1554万,"<a href=""https://v.qq.com/x/cover/by10nl5epgfkl8c.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/by10nl5epgfkl8c1554970433/220"">"
致命伤害,8.0,True,主演：明妮·德里弗 杰瑞米·雷纳 鲍比·科尔曼 亚当·罗德里格兹 艾莉森·米勒,77万,"<a href=""https://v.qq.com/x/cover/8wrxq6qu3iz35is.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/8wrxq6qu3iz35is1545213852/220"">"
橡树男孩,8.0,True,主演：比尔·斯卡斯加德 让·约瑟夫·莱佛斯 卡塔琳娜·舒特勒 卡尔·林勒托普,35万,"<a href=""https://v.qq.com/x/cover/3fw7yhfjitvv3y0.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/3fw7yhfjitvv3y0t1464318040.jpg/220"">"
罗密,8.0,True,主演：托马斯·克莱舒曼 纪尧姆·德洛姆 玛瑞莎·赫毕格,18万,"<a href=""https://v.qq.com/x/cover/gacr9iwb6mwhm80.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/gacr9iwb6mwhm80t1463855550.jpg/220"">"
纽约迷幻,8.0,True,主演：史蒂夫·布西密 Marcus Collins 艾莉森·洛曼 迈克尔·皮特,39万,"<a href=""https://v.qq.com/x/cover/4d9ma03s2zbc9n0.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/4d9ma03s2zbc9n01523603444/220"">"
大世界,8.0,True,主演：葛米星 白薇秀 薛家燕 周初明,25万,"<a href=""https://v.qq.com/x/cover/crcuvc5lvuqaio0.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/crcuvc5lvuqaio01478657603/220"">"
墨斗先生,8.0,True,主演：陈小春 张学润 张达明 蒋怡 詹瑞文 黄真真,454万,"<a href=""https://v.qq.com/x/cover/gk2pijdvzt662e9.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/gk2pijdvzt662e91548653180/220"">"
中国之旅,8.0,True,主演：友兰达·梦露 屈菁菁 林栋甫,31万,"<a href=""https://v.qq.com/x/cover/xybwjfg485ln8zq.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/xybwjfg485ln8zq1524712276/220"">"
夏日烟云,8.0,True,主演：劳伦斯·哈维 杰拉丹·佩姬 丽塔·莫雷诺 尤娜·默克尔 约翰·麦克因泰,4万,"<a href=""https://v.qq.com/x/cover/t8lx6eerjaw5375.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/t8lx6eerjaw53751550625922/220"">"
女人taxi女人,8.0,True,主演：潘虹 丁嘉丽 葛优,11万,"<a href=""https://v.qq.com/x/cover/0n4be1orpfnlgh0.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/0n4be1orpfnlgh01518246805/220"">"
正当防卫,8.0,True,主演：肖恩·康纳利 劳伦斯·菲什伯恩 凯特·卡普肖 布莱尔·安德伍德 艾德·哈里斯 鲁比·蒂 斯嘉丽·约翰逊 丹尼·查维提 尼德·巴蒂,17万,"<a href=""https://v.qq.com/x/cover/hh37yfqbpia6v1u.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/hh37yfqbpia6v1ut1444858015.jpg/220"">"
逐梦奇迹,8.0,True,主演：Brad Dourif,29万,"<a href=""https://v.qq.com/x/cover/3lu1sst6qum0xx3.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/3lu1sst6qum0xx3t1444823639.jpg/220"">"
迷人的乐队,8.0,True,主演：梁冠华 何伟 周虹 陈青,2万,"<a href=""https://v.qq.com/x/cover/q7128u7ej19m4dc.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/q7128u7ej19m4dct1464930058.jpg/220"">"
草根,8.0,True,主演：贾森·比格斯 寇碧·史莫德斯 劳伦·艾波罗丝 乔·大卫·摩尔 克里斯托弗·麦克唐纳,17万,"<a href=""https://v.qq.com/x/cover/8n2g2g0sgx8n98h.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/8n2g2g0sgx8n98ht1444764419.jpg/220"">"
狐仙丽莎煞煞煞,8.0,True,主演：莫妮卡·巴尔赛 索博茨·贝德·法泽卡 大卫·樱井 佐尔坦·施米德,87万,"<a href=""https://v.qq.com/x/cover/hzq3lwqtza98lle.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/hzq3lwqtza98llet1465200030.jpg/220"">"
北国红豆,8.0,True,主演：刘晓庆 张国民 于绍康 金鑫,3万,"<a href=""https://v.qq.com/x/cover/a0h77y2b1imsoin.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/a0h77y2b1imsoin1521514623/220"">"
擒凶记,8.0,True,主演：彼得·洛 爱德娜·贝斯特,325万,"<a href=""https://v.qq.com/x/cover/kb46hbrhrholymz.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/kb46hbrhrholymzt1444898481.jpg/220"">"
弗朗索瓦·萨冈：你好，忧伤,8.0,False,主演：黛博拉·蔻儿 大卫·尼文 珍·茜宝,30万,"<a href=""https://v.qq.com/x/cover/7o51sjdqc7hxuaa.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/7o51sjdqc7hxuaat1444754277.jpg/220"">"
马赛曲,8.0,True,主演：Pierre Renoir Lise Delamare Léon Larive,4万,"<a href=""https://v.qq.com/x/cover/n0mt8xlltb7azeg.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/n0mt8xlltb7azeg1550802840/220"">"
执法悍将,8.0,True,主演：凯文·科斯特纳 丹尼斯·奎德 吉恩·哈克曼 马克·哈蒙 詹姆斯·卡维泽,15万,"<a href=""https://v.qq.com/x/cover/3ckgq4kkww03jcz.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/3ckgq4kkww03jczt1444820785.jpg/220"">"
谋杀,8.0,True,主演：赫伯特·马歇尔 诺拉·贝琳 菲利普康斯塔姆 爱德华 切普曼,20万,"<a href=""https://v.qq.com/x/cover/8400gq7fbbdrmlp.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/8400gq7fbbdrmlpt1463666476.jpg/220"">"
北京乐与路,8.0,True,主演：耿乐 吴耀汉 吴彦祖 舒淇,68万,"<a href=""https://v.qq.com/x/cover/gc9g7qsydjf5tng.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/gc9g7qsydjf5tng1550112435/220"">"
恐怖之夜,8.0,True,主演：巴斯尔·拉斯博 尼格尔·布鲁斯 阿兰·莫布雷 丹尼斯·霍伊,11万,"<a href=""https://v.qq.com/x/cover/k5f95lpefc4wt5h.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/k5f95lpefc4wt5h1523518716/220"">"
死吻,8.0,True,主演：拉尔夫·米克 阿尔伯特·德科 保罗·斯图尔特,120万,"<a href=""https://v.qq.com/x/cover/z9ma8zpwmee4185.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/z9ma8zpwmee41851524463861/220"">"
秘窗,8.0,True,主演：约翰尼·德普 约翰·特托罗 玛丽亚·贝罗 蒂莫西·赫顿,36万,"<a href=""https://v.qq.com/x/cover/5klwnx6ju03jpby.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/5klwnx6ju03jpbyt1444844469.jpg/220"">"
揭竿而起,8.0,True,主演：蒂姆·罗宾斯 德里克·卢克 Robert Hobbs Bonnie Henna,8万,"<a href=""https://v.qq.com/x/cover/mklr2tifgvz44zu.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/mklr2tifgvz44zu1502676904/220"">"
西厢记,8.0,True,主演：周璇 白云 慕容婉儿 凤凰,46万,"<a href=""https://v.qq.com/x/cover/mvlzsn9f9xi4hf4.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/mvlzsn9f9xi4hf41550801511/220"">"
女王前传:王室风云,8.0,True,主演：克蕾曼丝·波西 凯瑟琳·麦克马克,14万,"<a href=""https://v.qq.com/x/cover/g5n2tmdyx7wfxxx.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/g5n2tmdyx7wfxxx1548926688/220"">"
小羊快跑,8.0,True,主演：雷迪亚特·阿马雷 基迪斯特·西约姆 维尼拉·阿塞法,7万,"<a href=""https://v.qq.com/x/cover/9k9nsj64ewzahv4.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/9k9nsj64ewzahv41554797607/220"">"
绰头状元,8.0,True,主演：许冠杰 苗可秀 李昆 丁佩,263万,"<a href=""https://v.qq.com/x/cover/wrvbtaje2khgdvv.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/wrvbtaje2khgdvv1550545638/220"">"
很抱歉，如果我叫爱情,8.0,True,主演：Paloma Bloyd Alex Batllori 伊莲娜·蒙塔拉 克里斯蒂娜·布隆多 扬·科奈特,77万,"<a href=""https://v.qq.com/x/cover/g71fsch0yzlq700.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/g71fsch0yzlq7001554365897/220"">"
明姑娘,8.0,True,主演：张瑜 谢芳 张国民,5万,"<a href=""https://v.qq.com/x/cover/9ku64cw36k5uw4g.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/9ku64cw36k5uw4gt1464897703.jpg/220"">"
校园风云,8.0,True,主演：布兰登·费舍 马特·达蒙 克里斯·奥唐纳,40万,"<a href=""https://v.qq.com/x/cover/x982270v60pu4yf.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/x982270v60pu4yft1446784229.jpg/220"">"
哭泣宝贝,8.0,True,主演：约翰尼·德普,17万,"<a href=""https://v.qq.com/x/cover/ygem8ha0yg8fe69.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/ygem8ha0yg8fe69t1465189425.jpg/220"">"
花瓶,8.0,True,主演：凯瑟琳·德纳芙 法布莱斯·鲁奇尼 嘉莲·维雅 杰拉尔·德帕迪约,36万,"<a href=""https://v.qq.com/x/cover/4pc96dg15xga9cm.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/4pc96dg15xga9cm1536646812/220"">"
心火,8.0,True,主演：Letekidan Micael Solomie Micael Seble Tilahun,64万,"<a href=""https://v.qq.com/x/cover/x6qr1vduiehnizh.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/x6qr1vduiehnizh1478682542/220"">"
神奇两女侠,8.0,True,主演：郑裕玲 叶童 王敏德 潘震伟,128万,"<a href=""https://v.qq.com/x/cover/9cb7yi3ydqju3wm.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/9cb7yi3ydqju3wmt1455849015.jpg/220"">"
罪与罚,8.0,True,主演：Markku Toikka Aino Seppo 埃斯科·尼卡里 Olli Tuominen,6万,"<a href=""https://v.qq.com/x/cover/7s261whhurkfnoh.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/7s261whhurkfnoh1550460185/220"">"
正义憨男历险记,8.0,True,主演：史蒂夫·库根 Emma Gilmour Susan Jane Tanner 欧姆·普瑞 史蒂芬·威丁顿,7万,"<a href=""https://v.qq.com/x/cover/onsfvv11a5cdw6d.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/onsfvv11a5cdw6d1550630634/220"">"
与魔共舞,8.0,True,主演：迈克尔·凯恩 杰森·康纳利 Yuri Limonty Tanya Jackson,6万,"<a href=""https://v.qq.com/x/cover/91l9z0d0ecv1s8j.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/91l9z0d0ecv1s8jt1444768745.jpg/220"">"
电影故事,8.0,True,主演：陈豪 李蕙敏 刘雅丽 卢惠光,77万,"<a href=""https://v.qq.com/x/cover/7sz7frww413vm2y.html"">Film link</a>","<img src=""//puui.qpic.cn/vcover_vt_pic/0/7sz7frww413vm2y1516866133/220"">"
